"id","phoneNumber","area","wasteGeneratorTypes","houseNumber","floorNumber","householdType","personName","contactNumber","numberOfPeople","buildingPhoto","createdAt","updatedAt","dryRFID","drySlno","wetRFID","wetSlno","lat","lng"
4456,"7200000024","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","1-24","3rd Floor","Tenant","Mahesh Kumar","8200000024","6",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A0000000000018","W20-D-000024","E2004720B0000000000018","W20-W-000024",12.90754600,77.63095000
4457,"7200000025","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","1-25","Ground floor","Owner","Prakash Kumar","8200000025","1",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A0000000000019","W20-D-000025","E2004720B0000000000019","W20-W-000025",12.90754800,77.63110000
4458,"7200000026","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","1-26","1st Floor","Tenant","Ramesh Kumar","8200000026","2",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A000000000001A","W20-D-000026","E2004720B000000000001A","W20-W-000026",12.90765000,77.62750200
4459,"7200000027","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","1-27","2nd Floor","Owner","Ganesh Kumar","8200000027","3",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A000000000001B","W20-D-000027","E2004720B000000000001B","W20-W-000027",12.90765200,77.62765200
4460,"7200000028","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","1-28","3rd Floor","Tenant","Dinesh Kumar","8200000028","4",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A000000000001C","W20-D-000028","E2004720B000000000001C","W20-W-000028",12.90765400,77.62780200
4461,"7200000029","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","1-29","Ground floor","Owner","Nikhil Kumar","8200000029","5",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A000000000001D","W20-D-000029","E2004720B000000000001D","W20-W-000029",12.90765600,77.62795200
4462,"7200000030","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","1-30","1st Floor","Tenant","Varun Kumar","8200000030","6",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A000000000001E","W20-D-000030","E2004720B000000000001E","W20-W-000030",12.90765800,77.62810200
4463,"7200000031","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","1-31","2nd Floor","Owner","Priya Kumar","8200000031","1",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A000000000001F","W20-D-000031","E2004720B000000000001F","W20-W-000031",12.90766000,77.62825200
4464,"7200000032","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","1-32","3rd Floor","Tenant","Divya Kumar","8200000032","2",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A0000000000020","W20-D-000032","E2004720B0000000000020","W20-W-000032",12.90766200,77.62840200
4465,"7200000033","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","1-33","Ground floor","Owner","Swathi Kumar","8200000033","3",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A0000000000021","W20-D-000033","E2004720B0000000000021","W20-W-000033",12.90766400,77.62855200
4466,"7200000034","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","1-34","1st Floor","Tenant","Shreya Kumar","8200000034","4",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A0000000000022","W20-D-000034","E2004720B0000000000022","W20-W-000034",12.90766600,77.62870200
4467,"7200000035","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","1-35","2nd Floor","Owner","Keerthi Kumar","8200000035","5",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A0000000000023","W20-D-000035","E2004720B0000000000023","W20-W-000035",12.90766800,77.62885200
4468,"7200000036","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","1-36","3rd Floor","Tenant","Lakshmi Kumar","8200000036","6",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A0000000000024","W20-D-000036","E2004720B0000000000024","W20-W-000036",12.90767000,77.62900200
4469,"7200000037","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","1-37","Ground floor","Owner","Deepa Kumar","8200000037","1",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A0000000000025","W20-D-000037","E2004720B0000000000025","W20-W-000037",12.90767200,77.62915200
4470,"7200000038","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","1-38","1st Floor","Tenant","Asha Kumar","8200000038","2",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A0000000000026","W20-D-000038","E2004720B0000000000026","W20-W-000038",12.90767400,77.62930200
4471,"7200000039","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","1-39","2nd Floor","Owner","Pallavi Kumar","8200000039","3",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A0000000000027","W20-D-000039","E2004720B0000000000027","W20-W-000039",12.90767600,77.62945200
4472,"7200000040","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","1-40","3rd Floor","Tenant","Bhavana Kumar","8200000040","4",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A0000000000028","W20-D-000040","E2004720B0000000000028","W20-W-000040",12.90767800,77.62960200
4473,"7200000041","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","1-41","Ground floor","Owner","Aarav Sharma","8200000041","5",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A0000000000029","W20-D-000041","E2004720B0000000000029","W20-W-000041",12.90768000,77.62975200
4474,"7200000042","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","1-42","1st Floor","Tenant","Vihaan Sharma","8200000042","6",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A000000000002A","W20-D-000042","E2004720B000000000002A","W20-W-000042",12.90768200,77.62990200
4475,"7200000043","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","1-43","2nd Floor","Owner","Aditya Sharma","8200000043","1",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A000000000002B","W20-D-000043","E2004720B000000000002B","W20-W-000043",12.90768400,77.63005200
4476,"7200000044","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","1-44","3rd Floor","Tenant","Arjun Sharma","8200000044","2",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A000000000002C","W20-D-000044","E2004720B000000000002C","W20-W-000044",12.90768600,77.63020200
4477,"7200000045","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","1-45","Ground floor","Owner","Rohan Sharma","8200000045","3",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A000000000002D","W20-D-000045","E2004720B000000000002D","W20-W-000045",12.90768800,77.63035200
4478,"7200000046","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","1-46","1st Floor","Tenant","Rahul Sharma","8200000046","4",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A000000000002E","W20-D-000046","E2004720B000000000002E","W20-W-000046",12.90769000,77.63050200
4479,"7200000047","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","1-47","2nd Floor","Owner","Karthik Sharma","8200000047","5",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A000000000002F","W20-D-000047","E2004720B000000000002F","W20-W-000047",12.90769200,77.63065200
4480,"7200000048","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","1-48","3rd Floor","Tenant","Vikram Sharma","8200000048","6",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A0000000000030","W20-D-000048","E2004720B0000000000030","W20-W-000048",12.90769400,77.63080200
4481,"7200000049","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","1-49","Ground floor","Owner","Akash Sharma","8200000049","1",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A0000000000031","W20-D-000049","E2004720B0000000000031","W20-W-000049",12.90769600,77.63095200
4482,"7200000050","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","1-50","1st Floor","Tenant","Siddharth Sharma","8200000050","2",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A0000000000032","W20-D-000050","E2004720B0000000000032","W20-W-000050",12.90769800,77.63110200
4483,"7200000051","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","2-01","2nd Floor","Owner","Ananya Sharma","8200000051","3",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A0000000000033","W20-D-000051","E2004720B0000000000033","W20-W-000051",12.90780000,77.62750400
4484,"7200000052","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","2-02","3rd Floor","Tenant","Aadhya Sharma","8200000052","4",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A0000000000034","W20-D-000052","E2004720B0000000000034","W20-W-000052",12.90780200,77.62765400
4485,"7200000053","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","2-03","Ground floor","Owner","Diya Sharma","8200000053","5",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A0000000000035","W20-D-000053","E2004720B0000000000035","W20-W-000053",12.90780400,77.62780400
4486,"7200000054","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","2-04","1st Floor","Tenant","Ishita Sharma","8200000054","6",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A0000000000036","W20-D-000054","E2004720B0000000000036","W20-W-000054",12.90780600,77.62795400
4487,"7200000055","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","2-05","2nd Floor","Owner","Kavya Sharma","8200000055","1",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A0000000000037","W20-D-000055","E2004720B0000000000037","W20-W-000055",12.90780800,77.62810400
4488,"7200000056","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","2-06","3rd Floor","Tenant","Meera Sharma","8200000056","2",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A0000000000038","W20-D-000056","E2004720B0000000000038","W20-W-000056",12.90781000,77.62825400
4489,"7200000057","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","2-07","Ground floor","Owner","Sneha Sharma","8200000057","3",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A0000000000039","W20-D-000057","E2004720B0000000000039","W20-W-000057",12.90781200,77.62840400
4490,"7200000058","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","2-08","1st Floor","Tenant","Pooja Sharma","8200000058","4",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A000000000003A","W20-D-000058","E2004720B000000000003A","W20-W-000058",12.90781400,77.62855400
4491,"7200000059","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","2-09","2nd Floor","Owner","Riya Sharma","8200000059","5",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A000000000003B","W20-D-000059","E2004720B000000000003B","W20-W-000059",12.90781600,77.62870400
4492,"7200000060","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","2-10","3rd Floor","Tenant","Nandini Sharma","8200000060","6",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A000000000003C","W20-D-000060","E2004720B000000000003C","W20-W-000060",12.90781800,77.62885400
4493,"7200000061","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","2-11","Ground floor","Owner","Sanjay Sharma","8200000061","1",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A000000000003D","W20-D-000061","E2004720B000000000003D","W20-W-000061",12.90782000,77.62900400
4494,"7200000062","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","2-12","1st Floor","Tenant","Manoj Sharma","8200000062","2",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A000000000003E","W20-D-000062","E2004720B000000000003E","W20-W-000062",12.90782200,77.62915400
4495,"7200000063","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","2-13","2nd Floor","Owner","Suresh Sharma","8200000063","3",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A000000000003F","W20-D-000063","E2004720B000000000003F","W20-W-000063",12.90782400,77.62930400
4496,"7200000064","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","2-14","3rd Floor","Tenant","Mahesh Sharma","8200000064","4",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A0000000000040","W20-D-000064","E2004720B0000000000040","W20-W-000064",12.90782600,77.62945400
4497,"7200000065","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","2-15","Ground floor","Owner","Prakash Sharma","8200000065","5",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A0000000000041","W20-D-000065","E2004720B0000000000041","W20-W-000065",12.90782800,77.62960400
4498,"7200000066","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","2-16","1st Floor","Tenant","Ramesh Sharma","8200000066","6",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A0000000000042","W20-D-000066","E2004720B0000000000042","W20-W-000066",12.90783000,77.62975400
4499,"7200000067","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","2-17","2nd Floor","Owner","Ganesh Sharma","8200000067","1",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A0000000000043","W20-D-000067","E2004720B0000000000043","W20-W-000067",12.90783200,77.62990400
4500,"7200000068","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","2-18","3rd Floor","Tenant","Dinesh Sharma","8200000068","2",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A0000000000044","W20-D-000068","E2004720B0000000000044","W20-W-000068",12.90783400,77.63005400
4501,"7200000069","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","2-19","Ground floor","Owner","Nikhil Sharma","8200000069","3",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A0000000000045","W20-D-000069","E2004720B0000000000045","W20-W-000069",12.90783600,77.63020400
4502,"7200000070","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","2-20","1st Floor","Tenant","Varun Sharma","8200000070","4",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A0000000000046","W20-D-000070","E2004720B0000000000046","W20-W-000070",12.90783800,77.63035400
4503,"7200000071","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","2-21","2nd Floor","Owner","Priya Sharma","8200000071","5",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A0000000000047","W20-D-000071","E2004720B0000000000047","W20-W-000071",12.90784000,77.63050400
4504,"7200000072","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","2-22","3rd Floor","Tenant","Divya Sharma","8200000072","6",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A0000000000048","W20-D-000072","E2004720B0000000000048","W20-W-000072",12.90784200,77.63065400
4505,"7200000073","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","2-23","Ground floor","Owner","Swathi Sharma","8200000073","1",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A0000000000049","W20-D-000073","E2004720B0000000000049","W20-W-000073",12.90784400,77.63080400
4506,"7200000074","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","2-24","1st Floor","Tenant","Shreya Sharma","8200000074","2",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A000000000004A","W20-D-000074","E2004720B000000000004A","W20-W-000074",12.90784600,77.63095400
4507,"7200000075","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","2-25","2nd Floor","Owner","Keerthi Sharma","8200000075","3",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A000000000004B","W20-D-000075","E2004720B000000000004B","W20-W-000075",12.90784800,77.63110400
4508,"7200000076","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","2-26","3rd Floor","Tenant","Lakshmi Sharma","8200000076","4",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A000000000004C","W20-D-000076","E2004720B000000000004C","W20-W-000076",12.90795000,77.62750600
4509,"7200000077","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","2-27","Ground floor","Owner","Deepa Sharma","8200000077","5",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A000000000004D","W20-D-000077","E2004720B000000000004D","W20-W-000077",12.90795200,77.62765600
4510,"7200000078","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","2-28","1st Floor","Tenant","Asha Sharma","8200000078","6",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A000000000004E","W20-D-000078","E2004720B000000000004E","W20-W-000078",12.90795400,77.62780600
4511,"7200000079","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","2-29","2nd Floor","Owner","Pallavi Sharma","8200000079","1",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A000000000004F","W20-D-000079","E2004720B000000000004F","W20-W-000079",12.90795600,77.62795600
4512,"7200000080","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","2-30","3rd Floor","Tenant","Bhavana Sharma","8200000080","2",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A0000000000050","W20-D-000080","E2004720B0000000000050","W20-W-000080",12.90795800,77.62810600
4513,"7200000081","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","2-31","Ground floor","Owner","Aarav Reddy","8200000081","3",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A0000000000051","W20-D-000081","E2004720B0000000000051","W20-W-000081",12.90796000,77.62825600
4514,"7200000082","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","2-32","1st Floor","Tenant","Vihaan Reddy","8200000082","4",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A0000000000052","W20-D-000082","E2004720B0000000000052","W20-W-000082",12.90796200,77.62840600
4515,"7200000083","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","2-33","2nd Floor","Owner","Aditya Reddy","8200000083","5",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A0000000000053","W20-D-000083","E2004720B0000000000053","W20-W-000083",12.90796400,77.62855600
4516,"7200000084","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","2-34","3rd Floor","Tenant","Arjun Reddy","8200000084","6",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A0000000000054","W20-D-000084","E2004720B0000000000054","W20-W-000084",12.90796600,77.62870600
4517,"7200000085","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","2-35","Ground floor","Owner","Rohan Reddy","8200000085","1",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A0000000000055","W20-D-000085","E2004720B0000000000055","W20-W-000085",12.90796800,77.62885600
4518,"7200000086","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","2-36","1st Floor","Tenant","Rahul Reddy","8200000086","2",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A0000000000056","W20-D-000086","E2004720B0000000000056","W20-W-000086",12.90797000,77.62900600
4519,"7200000087","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","2-37","2nd Floor","Owner","Karthik Reddy","8200000087","3",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A0000000000057","W20-D-000087","E2004720B0000000000057","W20-W-000087",12.90797200,77.62915600
4520,"7200000088","Zone B - Division 20 - Ward 20 - Block 1","Individual HHs","2-38","3rd Floor","Tenant","Vikram Reddy","8200000088","4",NULL,"2026-08-11 06:41:14.938","2026-08-11 06:41:14.938","E2004720A0000000000058","W20-D-000088","E2004720B0000000000058","W20-W-000088",12.90797400,77.62930600
